Source,Record,Group,Matrix,Nanomaterial,Dose,Units,Organism,Endpoint,Response,Direction
CEINT,2528,2052,Dispersive,Carbon Nanotubes,0.4,mg/ml,Human neonatal epidermal keratinocytes,Normalized IL-8 ,4.121976,More
CEINT,2529,2053,Dispersive,Carbon Nanotubes,0,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2530,2053,Dispersive,Carbon Nanotubes,7.5,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.189408,Less
CEINT,2531,2053,Dispersive,Carbon Nanotubes,15,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.297115,Less
CEINT,2532,2053,Dispersive,Carbon Nanotubes,30,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.351183,Less
CEINT,2533,2054,Dispersive,Carbon Nanotubes,0,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2534,2054,Dispersive,Carbon Nanotubes,7.5,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.061411,Less
CEINT,2535,2054,Dispersive,Carbon Nanotubes,15,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.163749,Less
CEINT,2536,2054,Dispersive,Carbon Nanotubes,30,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.177829,Less
CEINT,2537,2055,Dispersive,Carbon Nanotubes,0,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2538,2055,Dispersive,Carbon Nanotubes,7.5,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.28056,Less
CEINT,2539,2055,Dispersive,Carbon Nanotubes,15,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.350688,Less
CEINT,2540,2055,Dispersive,Carbon Nanotubes,30,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.578161,Less
CEINT,2541,2056,Dispersive,Carbon Nanotubes,0,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2542,2056,Dispersive,Carbon Nanotubes,7.5,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.078141,Less
CEINT,2543,2056,Dispersive,Carbon Nanotubes,15,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.070438,Less
CEINT,2544,2056,Dispersive,Carbon Nanotubes,30,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.327963,Less
CEINT,2545,2057,Dispersive,Carbon Nanotubes,0,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2546,2057,Dispersive,Carbon Nanotubes,7.5,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.22908,Less
CEINT,2547,2057,Dispersive,Carbon Nanotubes,15,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.33787,Less
CEINT,2548,2057,Dispersive,Carbon Nanotubes,30,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.43945,Less
CEINT,2549,2058,Dispersive,Carbon Nanotubes,0,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2550,2058,Dispersive,Carbon Nanotubes,7.5,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.05175,Less
CEINT,2551,2058,Dispersive,Carbon Nanotubes,15,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.08238,Less
CEINT,2552,2058,Dispersive,Carbon Nanotubes,30,_g/ml,Spinal cord of Leghorn chicken embryos,DNA content ,0.11737,Less
CEINT,2553,2059,Dispersive,Carbon Nanotubes,0,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2554,2059,Dispersive,Carbon Nanotubes,7.5,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.17066,Less
CEINT,2555,2059,Dispersive,Carbon Nanotubes,15,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.28526,Less
CEINT,2556,2059,Dispersive,Carbon Nanotubes,30,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.50293,Less
CEINT,2557,2060,Dispersive,Carbon Nanotubes,0,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0,Less
CEINT,2558,2060,Dispersive,Carbon Nanotubes,7.5,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.12576,Less
CEINT,2559,2060,Dispersive,Carbon Nanotubes,15,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.13029,Less
CEINT,2560,2060,Dispersive,Carbon Nanotubes,30,_g/ml,Dorsal root ganglia of Leghorn chicken embryos,DNA content ,0.23734,Less
CEINT,2707,2061,Dispersive,Carbon Nanotubes,0,g/kg,Leptocheirus plumulosus,Survival rate,0,Less
CEINT,2708,2061,Dispersive,Carbon Nanotubes,30,g/kg,Leptocheirus plumulosus,Survival rate,0.587629,Less
CEINT,2709,2061,Dispersive,Carbon Nanotubes,200,g/kg,Leptocheirus plumulosus,Survival rate,0.587629,Less
CEINT,2710,2062,Dispersive,Carbon Nanotubes,30,g/kg,Leptocheirus plumulosus,Survival rate,0,Less
CEINT,2711,2062,Dispersive,Carbon Nanotubes,200,g/kg,Leptocheirus plumulosus,Survival rate,0.888889,Less
CEINT,2712,2063,Dispersive,Carbon Nanotubes,30,g/kg,Leptocheirus plumulosus,Survival rate,0,Less
CEINT,2713,2063,Dispersive,Carbon Nanotubes,200,g/kg,Leptocheirus plumulosus,Survival rate,0.35,Less
CEINT,2714,2064,Dispersive,Carbon Nanotubes,0,g/kg,Hyalella azteca,Survival rate,0,Less
CEINT,2715,2064,Dispersive,Carbon Nanotubes,300,g/kg,Hyalella azteca,Survival rate,0.444444,Less
CEINT,2716,2065,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,Viability,0,Less
CEINT,2717,2065,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,Viability,0.03601,Less
CEINT,2718,2065,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,Viability,0.05316,Less
CEINT,2719,2065,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,Viability,0.04308,Less
CEINT,2720,2065,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,Viability,0.11223,Less
CEINT,2721,2065,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,Viability,0.19788,Less
CEINT,2722,2066,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,Viability,0,Less
CEINT,2723,2066,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,Viability,0.07237,Less
CEINT,2724,2066,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,Viability,0.04646,Less
CEINT,2725,2066,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,Viability,0.12972,Less
CEINT,2726,2066,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,Viability,0.2155,Less
CEINT,2727,2066,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,Viability,0.38207,Less
CEINT,2728,2067,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,Viability,0,Less
CEINT,2729,2067,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,Viability,0.12925,Less
CEINT,2730,2067,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,Viability,0.13043,Less
CEINT,2731,2067,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,Viability,0.16057,Less
CEINT,2732,2067,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,Viability,0.3183,Less
CEINT,2733,2067,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,Viability,0.43893,Less
CEINT,2734,2068,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,Viability,0,Less
CEINT,2735,2068,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,Viability,0.11639,Less
CEINT,2736,2068,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,Viability,0.04913,Less
CEINT,2737,2068,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,Viability,0.04859,Less
CEINT,2738,2068,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,Viability,0.0551,Less
CEINT,2739,2068,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,Viability,0.12434,Less
CEINT,2740,2069,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,Viability,0,Less
CEINT,2741,2069,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,Viability,0.26597,Less
CEINT,2742,2069,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,Viability,0.11119,Less
CEINT,2743,2069,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,Viability,0.11173,Less
CEINT,2744,2069,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,Viability,0.15211,Less
CEINT,2745,2069,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,Viability,0.2114,Less
CEINT,2746,2070,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,Viability,0,Less
CEINT,2747,2070,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,Viability,0.24215,Less
CEINT,2748,2070,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,Viability,0.10963,Less
CEINT,2749,2070,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,Viability,0.14439,Less
CEINT,2750,2070,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,Viability,0.19453,Less
CEINT,2751,2070,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,Viability,0.32568,Less
CEINT,2752,2071,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,MDA production,0,More
CEINT,2753,2071,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,MDA production,0.03913,More
CEINT,2754,2071,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,MDA production,0.07194,More
CEINT,2755,2071,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,MDA production,0.50793,More
CEINT,2756,2071,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,MDA production,1.27126,More
CEINT,2757,2071,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,MDA production,2.67057,More
CEINT,2758,2072,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,MDA production,0,More
CEINT,2759,2072,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,MDA production,0.01345,More
CEINT,2760,2072,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,MDA production,0.15983,More
CEINT,2761,2072,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,MDA production,0.07594,More
CEINT,2762,2072,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,MDA production,0.57155,More
CEINT,2763,2072,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,MDA production,1.45112,More
CEINT,2764,2073,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,SOD reactivity,0,Less
CEINT,2765,2073,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,SOD reactivity,0.02935,Less
CEINT,2766,2073,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,SOD reactivity,0.03467,Less
CEINT,2767,2073,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,SOD reactivity,0.11141,Less
CEINT,2768,2073,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,SOD reactivity,0.1886,Less
CEINT,2769,2073,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,SOD reactivity,0.2618,Less
CEINT,2770,2074,Dispersive,Carbon Nanotubes,0,_g/ml,Rat C6 glioma cell,SOD reactivity,0,Less
CEINT,2771,2074,Dispersive,Carbon Nanotubes,25,_g/ml,Rat C6 glioma cell,SOD reactivity,0.01488,Less
CEINT,2772,2074,Dispersive,Carbon Nanotubes,50,_g/ml,Rat C6 glioma cell,SOD reactivity,0.0199,Less
CEINT,2773,2074,Dispersive,Carbon Nanotubes,100,_g/ml,Rat C6 glioma cell,SOD reactivity,0.05671,Less
CEINT,2774,2074,Dispersive,Carbon Nanotubes,200,_g/ml,Rat C6 glioma cell,SOD reactivity,0.13006,Less
CEINT,2775,2074,Dispersive,Carbon Nanotubes,400,_g/ml,Rat C6 glioma cell,SOD reactivity,0.1561,Less
CEINT,2776,2075,Dispersive,Carbon Nanotubes,10,_g/ml,Mouse macrophage cell,Viability,0,Less
CEINT,2777,2075,Dispersive,Carbon Nanotubes,46,_g/ml,Mouse macrophage cell,Viability,0.26297,Less
CEINT,2778,2075,Dispersive,Carbon Nanotubes,72,_g/ml,Mouse macrophage cell,Viability,0.574117,Less
CEINT,2779,2075,Dispersive,Carbon Nanotubes,100,_g/ml,Mouse macrophage cell,Viability,0.633429,Less
CEINT,2780,2075,Dispersive,Carbon Nanotubes,456,_g/ml,Mouse macrophage cell,Viability,0.579194,Less
CEINT,2781,2075,Dispersive,Carbon Nanotubes,727,_g/ml,Mouse macrophage cell,Viability,0.496236,Less
CEINT,2782,2075,Dispersive,Carbon Nanotubes,1000,_g/ml,Mouse macrophage cell,Viability,0.425635,Less
CEINT,2783,2076,Dispersive,Carbon Nanotubes,10,_g/ml,Mouse macrophage cell,Viability,0,Less
CEINT,2784,2076,Dispersive,Carbon Nanotubes,46,_g/ml,Mouse macrophage cell,Viability,0.473009,Less
CEINT,2785,2076,Dispersive,Carbon Nanotubes,72,_g/ml,Mouse macrophage cell,Viability,0.789868,Less
CEINT,2786,2076,Dispersive,Carbon Nanotubes,100,_g/ml,Mouse macrophage cell,Viability,0.829829,Less
CEINT,2787,2076,Dispersive,Carbon Nanotubes,456,_g/ml,Mouse macrophage cell,Viability,0.829487,Less
CEINT,2788,2076,Dispersive,Carbon Nanotubes,727,_g/ml,Mouse macrophage cell,Viability,0.792089,Less
CEINT,2789,2076,Dispersive,Carbon Nanotubes,1000,_g/ml,Mouse macrophage cell,Viability,0.620177,Less
CEINT,2790,2077,Dispersive,Carbon Nanotubes,10,_g/ml,Mouse macrophage cell,Viability,0,Less
CEINT,2791,2077,Dispersive,Carbon Nanotubes,46,_g/ml,Mouse macrophage cell,Viability,0.643912,Less
CEINT,2792,2077,Dispersive,Carbon Nanotubes,72,_g/ml,Mouse macrophage cell,Viability,0.894624,Less
CEINT,2793,2077,Dispersive,Carbon Nanotubes,100,_g/ml,Mouse macrophage cell,Viability,0.906408,Less
CEINT,2794,2077,Dispersive,Carbon Nanotubes,456,_g/ml,Mouse macrophage cell,Viability,0.867745,Less
CEINT,2795,2077,Dispersive,Carbon Nanotubes,727,_g/ml,Mouse macrophage cell,Viability,0.776329,Less
CEINT,2796,2077,Dispersive,Carbon Nanotubes,1000,_g/ml,Mouse macrophage cell,Viability,0.679601,Less
CEINT,2797,2078,Dispersive,Carbon Nanotubes,0,_g/ml,Mouse macrophage cell,Viability,0,Less
CEINT,2798,2078,Dispersive,Carbon Nanotubes,15,_g/ml,Mouse macrophage cell,Viability,0.224416,Less
CEINT,2799,2078,Dispersive,Carbon Nanotubes,25,_g/ml,Mouse macrophage cell,Viability,0.567391,Less
CEINT,2800,2078,Dispersive,Carbon Nanotubes,50,_g/ml,Mouse macrophage cell,Viability,0.766859,Less
CEINT,2801,2079,Dispersive,Carbon Nanotubes,0,_g/ml,Mouse macrophage cell,Viability,0,Less
CEINT,2802,2079,Dispersive,Carbon Nanotubes,15,_g/ml,Mouse macrophage cell,Viability,0.239425,Less
CEINT,2803,2079,Dispersive,Carbon Nanotubes,25,_g/ml,Mouse macrophage cell,Viability,0.56755,Less
CEINT,2804,2079,Dispersive,Carbon Nanotubes,50,_g/ml,Mouse macrophage cell,Viability,0.760004,Less
CEINT,2805,2080,Dispersive,Carbon Nanotubes,0,_g/ml,Mouse macrophage cell,Viability,0,Less
CEINT,2806,2080,Dispersive,Carbon Nanotubes,15,_g/ml,Mouse macrophage cell,Viability,0.144689,Less
CEINT,2807,2080,Dispersive,Carbon Nanotubes,25,_g/ml,Mouse macrophage cell,Viability,0.557006,Less
CEINT,2808,2080,Dispersive,Carbon Nanotubes,50,_g/ml,Mouse macrophage cell,Viability,0.735939,Less
CEINT,2827,2081,Dispersive,Carbon Nanotubes,0.48,mg/l,Ceriodaphnia dubia,Reproduction,0,Less
CEINT,2828,2081,Dispersive,Carbon Nanotubes,2.38,mg/l,Ceriodaphnia dubia,Reproduction,0.116041,Less
CEINT,2829,2081,Dispersive,Carbon Nanotubes,4.77,mg/l,Ceriodaphnia dubia,Reproduction,0.284414,Less
CEINT,2830,2082,Dispersive,Carbon Nanotubes,0.48,mg/l,Ceriodaphnia dubia,Reproduction,0,Less
CEINT,2831,2082,Dispersive,Carbon Nanotubes,2.38,mg/l,Ceriodaphnia dubia,Reproduction,0.008789,Less
CEINT,2832,2082,Dispersive,Carbon Nanotubes,4.77,mg/l,Ceriodaphnia dubia,Reproduction,0.207031,Less
CEINT,2833,2083,Dispersive,Carbon Nanotubes,0.48,mg/l,Ceriodaphnia dubia,Reproduction,0,Less
CEINT,2834,2083,Dispersive,Carbon Nanotubes,2.38,mg/l,Ceriodaphnia dubia,Reproduction,0.073569,Less
CEINT,2835,2083,Dispersive,Carbon Nanotubes,4.77,mg/l,Ceriodaphnia dubia,Reproduction,0.024523,Less
CEINT,2840,2084,Dispersive,Carbon Nanotubes,0,mg/ml,Epidermal JB6 P+ Cells,Viability,0,Less
CEINT,2841,2084,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,Viability,0.06295,Less
CEINT,2842,2084,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,Viability,0.11976,Less
CEINT,2843,2084,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,Viability,0.2714,Less
CEINT,2844,2085,Dispersive,Carbon Nanotubes,0,mg/ml,Epidermal JB6 P+ Cells,Viability,0,Less
CEINT,2845,2085,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,Viability,0.09924,Less
CEINT,2846,2085,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,Viability,0.22065,Less
CEINT,2847,2085,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,Viability,0.52833,Less
CEINT,2848,2086,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,GSH,0,Less
CEINT,2849,2086,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,GSH,0.087842,Less
CEINT,2850,2086,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,GSH,0.36182,Less
CEINT,2851,2087,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,GSH,0,Less
CEINT,2852,2087,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,GSH,0.082532,Less
CEINT,2853,2087,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,GSH,0.333227,Less
CEINT,2854,2088,Dispersive,Carbon Nanotubes,0,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0,More
CEINT,2855,2088,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.062,More
CEINT,2856,2088,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.216,More
CEINT,2857,2088,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.207,More
CEINT,2858,2089,Dispersive,Carbon Nanotubes,0,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0,More
CEINT,2859,2089,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.175,More
CEINT,2860,2089,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.485,More
CEINT,2861,2089,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.964,More
CEINT,2862,2090,Dispersive,Carbon Nanotubes,0,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0,More
CEINT,2863,2090,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.310757,More
CEINT,2864,2090,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.498008,More
CEINT,2865,2090,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.818725,More
CEINT,2866,2091,Dispersive,Carbon Nanotubes,0,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0,More
CEINT,2867,2091,Dispersive,Carbon Nanotubes,0.06,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.390828,More
CEINT,2868,2091,Dispersive,Carbon Nanotubes,0.12,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.514457,More
CEINT,2869,2091,Dispersive,Carbon Nanotubes,0.24,mg/ml,Epidermal JB6 P+ Cells,Luciferase Activity ,0.75673,More
CEINT,2873,2092,Dispersive,Carbon Nanotubes,0,_g/Mouse,The skin of SKH-1 mice,Net Increase in Skin Bi fold Thickness ,0,More
CEINT,2874,2092,Dispersive,Carbon Nanotubes,40,_g/Mouse,The skin of SKH-1 mice,Net Increase in Skin Bi fold Thickness ,0.979714,More
CEINT,2875,2092,Dispersive,Carbon Nanotubes,80,_g/Mouse,The skin of SKH-1 mice,Net Increase in Skin Bi fold Thickness ,1.114558,More
CEINT,2876,2092,Dispersive,Carbon Nanotubes,160,_g/Mouse,The skin of SKH-1 mice,Net Increase in Skin Bi fold Thickness ,1.426014,More
CEINT,2877,2093,Dispersive,Carbon Nanotubes,0,_g/Mouse,The skin of SKH-1 mice,Average cells per field,0,More
CEINT,2878,2093,Dispersive,Carbon Nanotubes,40,_g/Mouse,The skin of SKH-1 mice,Average cells per field,0.0033,More
CEINT,2879,2093,Dispersive,Carbon Nanotubes,80,_g/Mouse,The skin of SKH-1 mice,Average cells per field,0.243573,More
CEINT,2880,2093,Dispersive,Carbon Nanotubes,160,_g/Mouse,The skin of SKH-1 mice,Average cells per field,0.583394,More
CEINT,2885,2094,Dispersive,Carbon Nanotubes,0,_g/Mouse,The skin of SKH-1 mice,Carbonyls,0,More
CEINT,2886,2094,Dispersive,Carbon Nanotubes,40,_g/Mouse,The skin of SKH-1 mice,Carbonyls,0.172746,More
CEINT,2887,2094,Dispersive,Carbon Nanotubes,80,_g/Mouse,The skin of SKH-1 mice,Carbonyls,0.353021,More
CEINT,2888,2094,Dispersive,Carbon Nanotubes,120,_g/Mouse,The skin of SKH-1 mice,Carbonyls,0.419,More
CEINT,2891,2095,Dispersive,Carbon Nanotubes,0,mg/l,Escherichia coli,Cell Growth ,0,More
CEINT,2892,2095,Dispersive,Carbon Nanotubes,0.5,mg/l,Escherichia coli,Cell Growth ,0.189602,More
CEINT,2893,2095,Dispersive,Carbon Nanotubes,1,mg/l,Escherichia coli,Cell Growth ,0.180428,More
CEINT,2894,2095,Dispersive,Carbon Nanotubes,5,mg/l,Escherichia coli,Cell Growth ,0.149847,More
CEINT,2895,2095,Dispersive,Carbon Nanotubes,10,mg/l,Escherichia coli,Cell Growth ,0.168196,More
CEINT,2896,2095,Dispersive,Carbon Nanotubes,20,mg/l,Escherichia coli,Cell Growth ,0.155963,More
CEINT,2897,2095,Dispersive,Carbon Nanotubes,30,mg/l,Escherichia coli,Cell Growth ,0.308869,More
CEINT,2898,2095,Dispersive,Carbon Nanotubes,40,mg/l,Escherichia coli,Cell Growth ,0.495413,More
CEINT,2899,2095,Dispersive,Carbon Nanotubes,50,mg/l,Escherichia coli,Cell Growth ,0.724771,More
CEINT,2900,2095,Dispersive,Carbon Nanotubes,70,mg/l,Escherichia coli,Cell Growth ,0.938838,More
CEINT,2901,2095,Dispersive,Carbon Nanotubes,90,mg/l,Escherichia coli,Cell Growth ,0.960245,More
CEINT,2902,2095,Dispersive,Carbon Nanotubes,100,mg/l,Escherichia coli,Cell Growth ,0.810398,More
CEINT,2903,2095,Dispersive,Carbon Nanotubes,110,mg/l,Escherichia coli,Cell Growth ,0.816514,More
CEINT,2904,2095,Dispersive,Carbon Nanotubes,130,mg/l,Escherichia coli,Cell Growth ,0.617737,More
CEINT,2905,2095,Dispersive,Carbon Nanotubes,150,mg/l,Escherichia coli,Cell Growth ,0.657492,More
CEINT,2906,2095,Dispersive,Carbon Nanotubes,200,mg/l,Escherichia coli,Cell Growth ,0.35474,More
CEINT,2907,2095,Dispersive,Carbon Nanotubes,250,mg/l,Escherichia coli,Cell Growth ,0.324159,More
CEINT,2908,2095,Dispersive,Carbon Nanotubes,300,mg/l,Escherichia coli,Cell Growth ,0.155963,More
